concept,games,credits,credits_n,credits_confidence,licence,licence_confidence,licence_source,identical_art,distinct_art,images,category,mods,minetest_game,mineclonia,mineclone2,asuna
vine_cave_end,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0,unsplit,mods/everness/LICENSE.txt,no,1,1,other,everness,,,,everness_vine_cave_end
vine_shears,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0,unsplit,mods/everness/LICENSE.txt,no,1,1,other,everness,,,,everness_vine_shears
violet_beds_bed,1,,0,game,CC BY-SA 3.0,mod,mods/colorful_beds/license.txt,no,1,1,other,colorful_beds,,,,violet_beds_bed
violet_beds_bed_foot,1,,0,game,CC BY-SA 3.0,mod,mods/colorful_beds/license.txt,no,1,1,other,colorful_beds,,,,violet_beds_bed_foot
violet_beds_bed_side1,1,,0,game,CC BY-SA 3.0,mod,mods/colorful_beds/license.txt,no,1,1,other,colorful_beds,,,,violet_beds_bed_side1
violet_beds_bed_side2,1,,0,game,CC BY-SA 3.0,mod,mods/colorful_beds/license.txt,no,1,1,other,colorful_beds,,,,violet_beds_bed_side2
violet_beds_bed_side_bottom,1,,0,game,CC BY-SA 3.0,mod,mods/colorful_beds/license.txt,no,1,1,other,colorful_beds,,,,violet_beds_bed_side_bottom
violet_beds_bed_side_bottom_r,1,,0,game,CC BY-SA 3.0,mod,mods/colorful_beds/license.txt,no,1,1,other,colorful_beds,,,,violet_beds_bed_side_bottom_r
violet_beds_bed_side_top_r,1,,0,game,CC BY-SA 3.0,mod,mods/colorful_beds/license.txt,no,1,1,other,colorful_beds,,,,violet_beds_bed_side_top_r
violet_beds_bed_top1,1,,0,game,CC BY-SA 3.0,mod,mods/colorful_beds/license.txt,no,1,1,other,colorful_beds,,,,violet_beds_bed_top1
violet_beds_bed_top2,1,,0,game,CC BY-SA 3.0,mod,mods/colorful_beds/license.txt,no,1,1,other,colorful_beds,,,,violet_beds_bed_top2
violet_beds_bed_top_bottom,1,,0,game,CC BY-SA 3.0,mod,mods/colorful_beds/license.txt,no,1,1,other,colorful_beds,,,,violet_beds_bed_top_bottom
violet_beds_bed_top_top,1,,0,game,CC BY-SA 3.0,mod,mods/colorful_beds/license.txt,no,1,1,other,colorful_beds,,,,violet_beds_bed_top_top
violet_beds_fancy,1,,0,game,CC BY-SA 3.0,mod,mods/colorful_beds/license.txt,no,1,1,other,colorful_beds,,,,violet_beds_fancy
violet_firefly,1,,0,game,GPL-3.0,game,LICENSE,no,1,1,other,japaneseforest,,,,japaneseforest_violet_firefly
violet_firefly_animated,1,,0,game,GPL-3.0,game,LICENSE,no,1,1,other,japaneseforest,,,,japaneseforest_violet_firefly_animated
virginia,1,,0,game,LGPL,unsplit,mods/beautiflowers/LICENSE,no,1,1,other,beautiflowers,,,,virginia
volcanic_rock,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0,unsplit,mods/everness/LICENSE.txt,no,1,1,other,everness,,,,everness_volcanic_rock
volcanic_rock_with_magma_animated,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0,unsplit,mods/everness/LICENSE.txt,no,1,1,other,everness,,,,everness_volcanic_rock_with_magma_animated
volcanic_sulfur_stone,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0,unsplit,mods/everness/LICENSE.txt,no,1,1,other,everness,,,,everness_volcanic_sulfur_stone
voxelibre_icon,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,other,,,,voxelibre_icon,
voxelibre_logo,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,other,,,,voxelibre_logo,
wall_vine_cave_blue,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0,unsplit,mods/everness/LICENSE.txt,no,1,1,other,everness,,,,everness_wall_vine_cave_blue
wall_vine_cave_blue_item,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0,unsplit,mods/everness/LICENSE.txt,no,1,1,other,everness,,,,everness_wall_vine_cave_blue_item
wall_vine_cave_cyan,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0,unsplit,mods/everness/LICENSE.txt,no,1,1,other,everness,,,,everness_wall_vine_cave_cyan
wall_vine_cave_cyan_item,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0,unsplit,mods/everness/LICENSE.txt,no,1,1,other,everness,,,,everness_wall_vine_cave_cyan_item
wall_vine_cave_green,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0,unsplit,mods/everness/LICENSE.txt,no,1,1,other,everness,,,,everness_wall_vine_cave_green
wall_vine_cave_green_item,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0,unsplit,mods/everness/LICENSE.txt,no,1,1,other,everness,,,,everness_wall_vine_cave_green_item
wall_vine_cave_violet,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0,unsplit,mods/everness/LICENSE.txt,no,1,1,other,everness,,,,everness_wall_vine_cave_violet
wall_vine_cave_violet_item,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0,unsplit,mods/everness/LICENSE.txt,no,1,1,other,everness,,,,everness_wall_vine_cave_violet_item
walls_cobble_mossy_wall_side,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,other,,,,mcl_walls_cobble_mossy_wall_side,
walls_cobble_mossy_wall_top,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,other,,,,mcl_walls_cobble_mossy_wall_top,
walls_cobble_wall_side,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,other,,,,mcl_walls_cobble_wall_side,
walls_cobble_wall_top,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,other,,,,mcl_walls_cobble_wall_top,
warped_door,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_crimson,,mcl_crimson_warped_door,,
warped_door_bottom,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_crimson,,mcl_crimson_warped_door_bottom,,
warped_door_top,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_crimson,,mcl_crimson_warped_door_top,,
warped_fence,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_crimson,,mcl_crimson_warped_fence,,
warped_fence_side,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_crimson,,mcl_crimson_warped_fence_side,,
warped_fence_top,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_crimson,,mcl_crimson_warped_fence_top,,
warped_fungus_on_a_stick,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_mobitems,,mcl_mobitems_warped_fungus_on_a_stick,,
warped_hyphae,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_crimson,,warped_hyphae,,
warped_hyphae_side,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_crimson,,warped_hyphae_side,,
warped_hyphae_wood,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_crimson,,warped_hyphae_wood,,
warped_nylium,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_crimson,,warped_nylium,,
warped_nylium_side,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_crimson,,warped_nylium_side,,
warped_roots,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_crimson,,warped_roots,,
warped_stem_stripped_side,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_crimson,,warped_stem_stripped_side,,
warped_stem_stripped_top,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_crimson,,warped_stem_stripped_top,,
warped_trapdoor,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_crimson,,mcl_crimson_warped_trapdoor,,
warped_trapdoor_side,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_crimson,,mcl_crimson_warped_trapdoor_side,,
warped_wart_block,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_crimson,,warped_wart_block,,
wart_block,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0 / MIT,unsplit,mods/x_farming/LICENSE.txt,no,1,1,other,x_farming,,,,x_farming_wart_block
wart_brick,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0 / MIT,unsplit,mods/x_farming/LICENSE.txt,no,1,1,other,x_farming,,,,x_farming_wart_brick
wart_brick_block,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0 / MIT,unsplit,mods/x_farming/LICENSE.txt,no,1,1,other,x_farming,,,,x_farming_wart_brick_block
wart_red_brick_block,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0 / MIT,unsplit,mods/x_farming/LICENSE.txt,no,1,1,other,x_farming,,,,x_farming_wart_red_brick_block
wartrack,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0 / MIT,unsplit,mods/x_farming/LICENSE.txt,no,1,1,other,x_farming,,,,x_farming_wartrack
watchtower,1,,0,game,GPL-3.0,game,LICENSE,no,1,1,other,awards,,,,awards_watchtower
water_flow_animation,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,other,,,,mcl_core_water_flow_animation,
water_geyser_item,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0,unsplit,mods/everness/LICENSE.txt,no,1,1,other,everness,,,,everness_water_geyser_item
water_geyser_particle,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0,unsplit,mods/everness/LICENSE.txt,no,1,1,other,everness,,,,everness_water_geyser_particle
water_glass,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 3.0 / CC0 / MIT,ambiguous,mods/farming/license.txt,no,1,1,other,farming,,,,farming_water_glass
water_source_animation,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,other,,,,mcl_core_water_source_animation,
weather_pack_snow_snowflake10,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,environment,mcl_weather,,weather_pack_snow_snowflake10,,
weather_pack_snow_snowflake11,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,environment,mcl_weather,,weather_pack_snow_snowflake11,,
weather_pack_snow_snowflake3,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,environment,mcl_weather,,weather_pack_snow_snowflake3,,
weather_pack_snow_snowflake4,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,environment,mcl_weather,,weather_pack_snow_snowflake4,,
weather_pack_snow_snowflake5,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,environment,mcl_weather,,weather_pack_snow_snowflake5,,
weather_pack_snow_snowflake6,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,environment,mcl_weather,,weather_pack_snow_snowflake6,,
weather_pack_snow_snowflake7,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,environment,mcl_weather,,weather_pack_snow_snowflake7,,
weather_pack_snow_snowflake8,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,environment,mcl_weather,,weather_pack_snow_snowflake8,,
weather_pack_snow_snowflake9,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,environment,mcl_weather,,weather_pack_snow_snowflake9,,
weathered,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_copper,,mcl_copper_weathered,,
weathered_bulb_off,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_copper,,mcl_copper_weathered_bulb_off,,
weathered_bulb_off_powered,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_copper,,mcl_copper_weathered_bulb_off_powered,,
weathered_bulb_on,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_copper,,mcl_copper_weathered_bulb_on,,
weathered_bulb_on_powered,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_copper,,mcl_copper_weathered_bulb_on_powered,,
weathered_chiseled,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_copper,,mcl_copper_weathered_chiseled,,
weathered_cut,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_copper,,mcl_copper_weathered_cut,,
weathered_grate,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_copper,,mcl_copper_weathered_grate,,
weed,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 3.0 / CC0 / MIT,ambiguous,mods/farming/license.txt,no,1,1,other,farming,,,,farming_weed
weed_bale_side,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 3.0 / CC0 / MIT,ambiguous,mods/farming/license.txt,no,1,1,other,farming,,,,farming_weed_bale_side
weed_bale_top,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 3.0 / CC0 / MIT,ambiguous,mods/farming/license.txt,no,1,1,other,farming,,,,farming_weed_bale_top
weeping_obsidian,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0,unsplit,mods/everness/LICENSE.txt,no,1,1,other,everness,,,,everness_weeping_obsidian
weeping_vines,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_crimson,,mcl_crimson_weeping_vines,,
well_lit,1,,0,game,GPL-3.0,game,LICENSE,no,1,1,other,awards,,,,awards_well_lit
wheat_magnate,1,,0,game,GPL-3.0,game,LICENSE,no,1,1,other,awards,,,,awards_wheat_magnate
wheat_seeds,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_farming,,mcl_farming_wheat_seeds,,
wheat_stage_0,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_farming,,mcl_farming_wheat_stage_0,,
wheat_stage_1,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_farming,,mcl_farming_wheat_stage_1,,
wheat_stage_2,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_farming,,mcl_farming_wheat_stage_2,,
wheat_stage_3,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_farming,,mcl_farming_wheat_stage_3,,
wheat_stage_4,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_farming,,mcl_farming_wheat_stage_4,,
wheat_stage_5,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_farming,,mcl_farming_wheat_stage_5,,
wheat_stage_6,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_farming,,mcl_farming_wheat_stage_6,,
wheat_stage_7,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_farming,,mcl_farming_wheat_stage_7,,
whispering_gourd_vine_1,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0,unsplit,mods/everness/LICENSE.txt,no,1,1,other,everness,,,,everness_whispering_gourd_vine_1
whispering_gourd_vine_2,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0,unsplit,mods/everness/LICENSE.txt,no,1,1,other,everness,,,,everness_whispering_gourd_vine_2
whispering_gourd_vine_end,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0,unsplit,mods/everness/LICENSE.txt,no,1,1,other,everness,,,,everness_whispering_gourd_vine_end
white_beds_bed,1,,0,game,CC BY-SA 3.0,mod,mods/colorful_beds/license.txt,no,1,1,other,colorful_beds,,,,white_beds_bed
white_beds_bed_foot,1,,0,game,CC BY-SA 3.0,mod,mods/colorful_beds/license.txt,no,1,1,other,colorful_beds,,,,white_beds_bed_foot
white_beds_bed_side1,1,,0,game,CC BY-SA 3.0,mod,mods/colorful_beds/license.txt,no,1,1,other,colorful_beds,,,,white_beds_bed_side1
white_beds_bed_side2,1,,0,game,CC BY-SA 3.0,mod,mods/colorful_beds/license.txt,no,1,1,other,colorful_beds,,,,white_beds_bed_side2
white_beds_bed_side_bottom,1,,0,game,CC BY-SA 3.0,mod,mods/colorful_beds/license.txt,no,1,1,other,colorful_beds,,,,white_beds_bed_side_bottom
white_beds_bed_side_bottom_r,1,,0,game,CC BY-SA 3.0,mod,mods/colorful_beds/license.txt,no,1,1,other,colorful_beds,,,,white_beds_bed_side_bottom_r
white_beds_bed_side_top_r,1,,0,game,CC BY-SA 3.0,mod,mods/colorful_beds/license.txt,no,1,1,other,colorful_beds,,,,white_beds_bed_side_top_r
white_beds_bed_top1,1,,0,game,CC BY-SA 3.0,mod,mods/colorful_beds/license.txt,no,1,1,other,colorful_beds,,,,white_beds_bed_top1
white_beds_bed_top2,1,,0,game,CC BY-SA 3.0,mod,mods/colorful_beds/license.txt,no,1,1,other,colorful_beds,,,,white_beds_bed_top2
white_beds_bed_top_bottom,1,,0,game,CC BY-SA 3.0,mod,mods/colorful_beds/license.txt,no,1,1,other,colorful_beds,,,,white_beds_bed_top_bottom
white_beds_bed_top_top,1,,0,game,CC BY-SA 3.0,mod,mods/colorful_beds/license.txt,no,1,1,other,colorful_beds,,,,white_beds_bed_top_top
white_beds_fancy,1,,0,game,CC BY-SA 3.0,mod,mods/colorful_beds/license.txt,no,1,1,other,colorful_beds,,,,white_beds_fancy
white_color_stock,1,,0,game,GPL-3.0,game,LICENSE,no,1,1,other,awards,,,,awards_white_color_stock
wide_font_overlay_inv,1,,0,game,CC0 / public domain,ambiguous,mods/signs_lib/LICENSE,no,1,1,other,signs_lib,,,,signs_lib_wide_font_overlay_inv
wild_onion,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC0 / MIT,unsplit,mods/ethereal/license.txt,no,1,1,other,ethereal,,,,ethereal_wild_onion
wild_onion_1,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC0 / MIT,unsplit,mods/ethereal/license.txt,no,1,1,other,ethereal,,,,ethereal_wild_onion_1
wild_onion_2,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC0 / MIT,unsplit,mods/ethereal/license.txt,no,1,1,other,ethereal,,,,ethereal_wild_onion_2
wild_onion_3,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC0 / MIT,unsplit,mods/ethereal/license.txt,no,1,1,other,ethereal,,,,ethereal_wild_onion_3
wild_onion_4,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC0 / MIT,unsplit,mods/ethereal/license.txt,no,1,1,other,ethereal,,,,ethereal_wild_onion_4
wild_onion_5,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC0 / MIT,unsplit,mods/ethereal/license.txt,no,1,1,other,ethereal,,,,ethereal_wild_onion_5
wildflower,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_flowers,,mcl_flowers_wildflower,,
wildflower_stem,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,item,mcl_flowers,,mcl_flowers_wildflower_stem,,
willow_door,1,,0,game,MIT,unsplit,mods/naturalbiomes/LICENSE,no,1,1,other,naturalbiomes,,,,naturalbiomes_willow_door
willow_leaves,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0,unsplit,mods/everness/LICENSE.txt,no,1,1,other,everness,,,,everness_willow_leaves
willow_trapdoor,1,,0,game,MIT,unsplit,mods/naturalbiomes/LICENSE,no,1,1,other,naturalbiomes,,,,naturalbiomes_willow_trapdoor
willow_trapdoor_side,1,,0,game,MIT,unsplit,mods/naturalbiomes/LICENSE,no,1,1,other,naturalbiomes,,,,naturalbiomes_willow_trapdoor_side
willow_tree_sapling,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0,unsplit,mods/everness/LICENSE.txt,no,1,1,other,everness,,,,everness_willow_tree_sapling
willow_tree_side,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0,unsplit,mods/everness/LICENSE.txt,no,1,1,other,everness,,,,everness_willow_tree_side
willow_tree_top,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0,unsplit,mods/everness/LICENSE.txt,no,1,1,other,everness,,,,everness_willow_tree_top
willow_trunk,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC0 / MIT,unsplit,mods/ethereal/license.txt,no,1,1,other,ethereal,,,,ethereal_willow_trunk
willow_trunk_32px,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC0 / MIT,unsplit,mods/ethereal/license.txt,no,1,1,other,ethereal,,,,ethereal_willow_trunk_32px
willow_trunk_top,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC0 / MIT,unsplit,mods/ethereal/license.txt,no,1,1,other,ethereal,,,,ethereal_willow_trunk_top
willow_trunk_top_32px,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC0 / MIT,unsplit,mods/ethereal/license.txt,no,1,1,other,ethereal,,,,ethereal_willow_trunk_top_32px
willow_twig,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC0 / MIT,unsplit,mods/ethereal/license.txt,no,1,1,other,ethereal,,,,ethereal_willow_twig
willow_twig_64px,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC0 / MIT,unsplit,mods/ethereal/license.txt,no,1,1,other,ethereal,,,,ethereal_willow_twig_64px
willow_vine_1,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0,unsplit,mods/everness/LICENSE.txt,no,1,1,other,everness,,,,everness_willow_vine_1
willow_vine_2,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0,unsplit,mods/everness/LICENSE.txt,no,1,1,other,everness,,,,everness_willow_vine_2
willow_vine_end,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC BY 3.0 / CC0,unsplit,mods/everness/LICENSE.txt,no,1,1,other,everness,,,,everness_willow_vine_end
willow_wood_32px,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC0 / MIT,unsplit,mods/ethereal/license.txt,no,1,1,other,ethereal,,,,ethereal_willow_wood_32px
willow_wood_alt,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC0 / MIT,unsplit,mods/ethereal/license.txt,no,1,1,other,ethereal,,,,ethereal_willow_wood_alt
wind_burst_1,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,entity,mcl_charges,,mcl_charges_wind_burst_1,,
wind_burst_2,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,entity,mcl_charges,,mcl_charges_wind_burst_2,,
wind_charge,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,entity,mcl_charges,,mcl_charges_wind_charge,,
wind_charge_entity,1,,0,game,CC BY-SA 4.0 / CC BY-SA 3.0 / CC BY 4.0 / CC0,game,LEGAL.md,no,1,1,entity,mcl_charges,,mcl_charges_wind_charge_entity,,
wither,1,Gerold55,1,near filename,CC0,named,mods/ENTITIES/mobs_mc/LICENSE-media.md,no,1,1,entity,mobs_mc,,mobs_mc_wither,,
